datetime,timestamp,open,high,low,close,volume
2025-09-29 10:50:00,1759143000000,4124.73,4124.74,4118.73,4121.53,551.7842
2025-09-29 10:55:00,1759143300000,4121.53,4122.38,4114.5,4116.34,419.0574
2025-09-29 11:00:00,1759143600000,4116.34,4117.32,4110.84,4112.42,696.0405
2025-09-29 11:05:00,1759143900000,4112.42,4113.11,4104.6,4105.18,1027.65
2025-09-29 11:10:00,1759144200000,4105.17,4105.17,4095.0,4095.98,2391.3536
2025-09-29 11:15:00,1759144500000,4095.97,4104.73,4095.57,4104.38,818.8515
2025-09-29 11:20:00,1759144800000,4104.38,4105.69,4095.81,4099.68,1726.0026
2025-09-29 11:25:00,1759145100000,4099.67,4105.5,4099.67,4105.21,732.0176
2025-09-29 11:30:00,1759145400000,4105.2,4109.07,4100.65,4108.71,802.2372
2025-09-29 11:35:00,1759145700000,4108.72,4109.39,4104.85,4105.8,534.9881
2025-09-29 11:40:00,1759146000000,4105.81,4106.84,4102.82,4106.59,602.4166
2025-09-29 11:45:00,1759146300000,4106.6,4107.09,4100.03,4100.27,581.1677
2025-09-29 11:50:00,1759146600000,4100.26,4105.69,4100.26,4103.57,508.9239
2025-09-29 11:55:00,1759146900000,4103.57,4105.09,4102.0,4103.21,431.6863
2025-09-29 12:00:00,1759147200000,4103.21,4103.22,4098.97,4099.8,786.5464
2025-09-29 12:05:00,1759147500000,4099.79,4106.46,4099.39,4104.13,572.8021
2025-09-29 12:10:00,1759147800000,4104.13,4110.84,4104.12,4110.84,928.0828
2025-09-29 12:15:00,1759148100000,4110.84,4114.07,4108.17,4113.48,1062.1354
2025-09-29 12:20:00,1759148400000,4113.47,4117.42,4110.59,4117.41,1158.1603
2025-09-29 12:25:00,1759148700000,4117.41,4119.5,4115.43,4119.0,748.8325
2025-09-29 12:30:00,1759149000000,4119.0,4129.0,4114.55,4118.37,2177.0441
2025-09-29 12:35:00,1759149300000,4118.37,4118.37,4104.81,4105.82,1625.2358
2025-09-29 12:40:00,1759149600000,4105.83,4105.83,4098.09,4104.3,954.8012
2025-09-29 12:45:00,1759149900000,4104.31,4114.89,4103.48,4107.17,1548.6792
2025-09-29 12:50:00,1759150200000,4107.17,4109.0,4097.82,4100.35,938.5086
2025-09-29 12:55:00,1759150500000,4100.35,4103.4,4093.24,4098.03,1233.5118
2025-09-29 13:00:00,1759150800000,4098.03,4100.62,4082.25,4089.43,2725.1878
2025-09-29 13:05:00,1759151100000,4089.44,4093.94,4085.14,4092.23,1356.0024
2025-09-29 13:10:00,1759151400000,4092.23,4106.4,4090.87,4104.7,1820.3609
2025-09-29 13:15:00,1759151700000,4104.71,4108.52,4103.68,4107.18,1125.3499
2025-09-29 13:20:00,1759152000000,4107.18,4112.48,4104.05,4106.47,1330.0916
2025-09-29 13:25:00,1759152300000,4106.46,4110.72,4104.12,4108.52,979.5604
2025-09-29 13:30:00,1759152600000,4108.52,4114.54,4105.08,4108.85,1462.6683
2025-09-29 13:35:00,1759152900000,4108.85,4120.4,4105.92,4115.5,2025.1322
2025-09-29 13:40:00,1759153200000,4115.51,4149.5,4112.99,4147.76,5526.3531
2025-09-29 13:45:00,1759153500000,4147.76,4159.85,4141.76,4154.23,6158.7311
2025-09-29 13:50:00,1759153800000,4154.24,4176.87,4152.11,4174.81,6644.8377
2025-09-29 13:55:00,1759154100000,4174.81,4186.31,4167.77,4169.13,10146.9622
2025-09-29 14:00:00,1759154400000,4169.13,4177.08,4161.16,4176.74,5879.575
2025-09-29 14:05:00,1759154700000,4176.75,4177.39,4160.28,4170.9,6688.6391
2025-09-29 14:10:00,1759155000000,4170.89,4182.17,4168.92,4181.99,2041.2684
2025-09-29 14:15:00,1759155300000,4181.99,4189.07,4165.5,4170.49,4577.0035
2025-09-29 14:20:00,1759155600000,4170.49,4180.98,4169.24,4175.88,2869.6421
2025-09-29 14:25:00,1759155900000,4175.87,4185.0,4175.6,4180.86,1988.6687
2025-09-29 14:30:00,1759156200000,4180.86,4188.01,4180.57,4184.87,2258.1331
2025-09-29 14:35:00,1759156500000,4184.87,4189.16,4178.57,4187.8,1260.3582
2025-09-29 14:40:00,1759156800000,4187.81,4195.58,4184.46,4192.21,2868.8501
2025-09-29 14:45:00,1759157100000,4192.21,4198.24,4191.44,4195.57,2812.5162
2025-09-29 14:50:00,1759157400000,4195.57,4205.59,4192.67,4193.78,5037.1045
2025-09-29 14:55:00,1759157700000,4193.78,4197.37,4184.44,4188.8,2745.0022
2025-09-29 15:00:00,1759158000000,4188.8,4196.08,4185.41,4195.71,1968.285
2025-09-29 15:05:00,1759158300000,4195.71,4200.01,4187.0,4188.16,7072.874
2025-09-29 15:10:00,1759158600000,4188.16,4188.16,4180.69,4183.35,1886.6138
2025-09-29 15:15:00,1759158900000,4183.34,4187.44,4178.0,4184.75,1865.1276
2025-09-29 15:20:00,1759159200000,4184.75,4185.41,4174.67,4175.4,1533.8757
2025-09-29 15:25:00,1759159500000,4175.41,4177.81,4166.99,4171.04,3195.2098
2025-09-29 15:30:00,1759159800000,4171.04,4173.6,4166.0,4171.34,1842.3625
2025-09-29 15:35:00,1759160100000,4171.35,4176.08,4167.49,4171.5,1454.6271
2025-09-29 15:40:00,1759160400000,4171.5,4174.06,4167.56,4170.72,963.9342
2025-09-29 15:45:00,1759160700000,4170.73,4170.86,4157.8,4158.99,2005.3492
2025-09-29 15:50:00,1759161000000,4158.99,4164.34,4152.51,4163.78,2817.9365
2025-09-29 15:55:00,1759161300000,4163.77,4168.92,4162.43,4164.8,1860.2175
2025-09-29 16:00:00,1759161600000,4164.81,4166.31,4162.02,4163.06,943.4217
2025-09-29 16:05:00,1759161900000,4163.07,4166.8,4158.84,4164.89,1797.9729
2025-09-29 16:10:00,1759162200000,4164.9,4170.86,4164.83,4169.47,1578.3684
2025-09-29 16:15:00,1759162500000,4169.46,4174.67,4156.77,4161.14,2342.0738
2025-09-29 16:20:00,1759162800000,4161.14,4165.77,4157.85,4161.05,1249.5197
2025-09-29 16:25:00,1759163100000,4161.04,4162.69,4157.63,4158.13,1130.8578
2025-09-29 16:30:00,1759163400000,4158.13,4165.77,4158.13,4164.57,1119.7429
2025-09-29 16:35:00,1759163700000,4164.57,4166.57,4158.01,4158.9,1983.063
2025-09-29 16:40:00,1759164000000,4158.9,4159.43,4150.13,4152.41,4548.5706
2025-09-29 16:45:00,1759164300000,4152.41,4156.44,4148.89,4152.14,1394.9728
2025-09-29 16:50:00,1759164600000,4152.14,4153.45,4144.0,4146.87,1646.8675
2025-09-29 16:55:00,1759164900000,4146.88,4146.95,4139.36,4142.6,2974.1279
2025-09-29 17:00:00,1759165200000,4142.6,4144.65,4128.53,4135.27,4955.719
2025-09-29 17:05:00,1759165500000,4135.27,4144.21,4135.15,4144.2,1380.9338
2025-09-29 17:10:00,1759165800000,4144.2,4147.6,4140.7,4140.71,1637.3511
2025-09-29 17:15:00,1759166100000,4140.71,4145.4,4129.98,4142.86,4736.8185
2025-09-29 17:20:00,1759166400000,4142.86,4150.07,4137.51,4149.2,1888.7367
2025-09-29 17:25:00,1759166700000,4149.2,4151.29,4144.65,4147.32,1387.8916
2025-09-29 17:30:00,1759167000000,4147.31,4148.31,4141.6,4143.17,1426.2444
2025-09-29 17:35:00,1759167300000,4143.17,4146.71,4140.37,4146.14,864.7947
2025-09-29 17:40:00,1759167600000,4146.14,4149.5,4145.01,4145.94,869.6263
2025-09-29 17:45:00,1759167900000,4145.94,4153.19,4145.93,4153.18,1229.4857
2025-09-29 17:50:00,1759168200000,4153.18,4159.31,4152.73,4157.34,1543.9664
2025-09-29 17:55:00,1759168500000,4157.34,4157.94,4154.01,4155.53,853.2954
2025-09-29 18:00:00,1759168800000,4155.54,4158.03,4152.22,4157.07,564.6449
2025-09-29 18:05:00,1759169100000,4157.08,4157.08,4142.63,4143.36,1539.0541
2025-09-29 18:10:00,1759169400000,4143.35,4154.22,4143.11,4149.29,749.3929
2025-09-29 18:15:00,1759169700000,4149.28,4154.17,4145.0,4147.55,764.0266
2025-09-29 18:20:00,1759170000000,4147.56,4152.42,4144.44,4145.59,540.4473
2025-09-29 18:25:00,1759170300000,4145.59,4153.13,4144.31,4153.1,860.0216
2025-09-29 18:30:00,1759170600000,4153.09,4155.76,4150.76,4152.77,355.6996
2025-09-29 18:35:00,1759170900000,4152.78,4155.1,4147.98,4154.06,450.8633
2025-09-29 18:40:00,1759171200000,4154.07,4156.53,4152.04,4156.53,714.5927
2025-09-29 18:45:00,1759171500000,4156.52,4161.94,4156.52,4161.94,642.673
2025-09-29 18:50:00,1759171800000,4161.94,4163.38,4159.06,4161.96,534.7646
2025-09-29 18:55:00,1759172100000,4161.96,4162.4,4159.92,4162.29,515.2695
2025-09-29 19:00:00,1759172400000,4162.29,4166.71,4160.29,4166.7,822.4042
2025-09-29 19:05:00,1759172700000,4166.71,4172.62,4164.62,4170.46,1887.2037
2025-09-29 19:10:00,1759173000000,4170.46,4175.29,4170.45,4175.28,1364.6812
2025-09-29 19:15:00,1759173300000,4175.28,4175.29,4160.14,4171.35,1586.0667
2025-09-29 19:20:00,1759173600000,4171.36,4172.96,4168.2,4172.59,399.6234
2025-09-29 19:25:00,1759173900000,4172.59,4175.0,4170.14,4172.56,624.5462
2025-09-29 19:30:00,1759174200000,4172.55,4172.55,4167.17,4171.77,1001.983
2025-09-29 19:35:00,1759174500000,4171.78,4173.91,4163.12,4173.15,1418.4251
2025-09-29 19:40:00,1759174800000,4173.15,4184.29,4173.15,4182.58,1581.2005
2025-09-29 19:45:00,1759175100000,4182.57,4193.44,4180.0,4190.26,2020.4647
2025-09-29 19:50:00,1759175400000,4190.26,4192.17,4183.19,4189.76,1617.974
2025-09-29 19:55:00,1759175700000,4189.76,4193.11,4184.53,4188.32,1462.7653
2025-09-29 20:00:00,1759176000000,4188.32,4191.46,4182.07,4189.53,960.2688
2025-09-29 20:05:00,1759176300000,4189.52,4194.5,4186.14,4192.64,1648.9102
2025-09-29 20:10:00,1759176600000,4192.63,4195.37,4190.6,4195.36,754.2286
2025-09-29 20:15:00,1759176900000,4195.37,4198.16,4188.03,4188.98,1212.0028
2025-09-29 20:20:00,1759177200000,4188.99,4194.68,4187.75,4194.68,521.0894
2025-09-29 20:25:00,1759177500000,4194.68,4195.25,4191.22,4191.57,740.283
2025-09-29 20:30:00,1759177800000,4191.57,4219.42,4187.55,4216.65,4502.5264
2025-09-29 20:35:00,1759178100000,4216.64,4228.67,4212.85,4217.0,3832.2858
2025-09-29 20:40:00,1759178400000,4217.01,4233.45,4217.01,4230.38,3262.2041
2025-09-29 20:45:00,1759178700000,4230.38,4234.69,4220.89,4227.56,3306.6443
2025-09-29 20:50:00,1759179000000,4227.56,4229.47,4221.32,4224.1,876.4492
2025-09-29 20:55:00,1759179300000,4224.1,4226.51,4218.29,4226.09,1284.7883
2025-09-29 21:00:00,1759179600000,4226.1,4229.99,4222.48,4224.72,1248.5469
2025-09-29 21:05:00,1759179900000,4224.73,4235.86,4224.57,4228.87,1533.7385
2025-09-29 21:10:00,1759180200000,4228.88,4230.41,4211.44,4215.05,1870.1779
2025-09-29 21:15:00,1759180500000,4215.05,4223.35,4214.37,4220.46,915.8775
2025-09-29 21:20:00,1759180800000,4220.45,4224.95,4219.16,4224.22,658.9239
2025-09-29 21:25:00,1759181100000,4224.23,4226.49,4223.67,4223.67,538.2516
2025-09-29 21:30:00,1759181400000,4223.67,4223.69,4220.55,4220.68,530.2772
2025-09-29 21:35:00,1759181700000,4220.69,4225.01,4219.76,4225.0,476.6565
2025-09-29 21:40:00,1759182000000,4225.0,4225.0,4222.19,4224.99,446.153
2025-09-29 21:45:00,1759182300000,4225.0,4227.77,4220.58,4220.58,436.0927
2025-09-29 21:50:00,1759182600000,4220.58,4222.52,4217.61,4220.59,596.7277
2025-09-29 21:55:00,1759182900000,4220.59,4229.03,4220.58,4224.0,821.7182
2025-09-29 22:00:00,1759183200000,4224.0,4228.15,4221.01,4224.63,592.9983
2025-09-29 22:05:00,1759183500000,4224.63,4226.37,4218.66,4221.39,546.364
2025-09-29 22:10:00,1759183800000,4221.4,4223.12,4217.63,4222.38,727.6909
2025-09-29 22:15:00,1759184100000,4222.39,4222.76,4220.17,4220.18,409.8077
2025-09-29 22:20:00,1759184400000,4220.18,4222.72,4217.92,4218.3,376.3255
2025-09-29 22:25:00,1759184700000,4218.3,4219.76,4217.16,4219.76,1070.2183
2025-09-29 22:30:00,1759185000000,4219.76,4226.0,4219.76,4220.0,606.8354
2025-09-29 22:35:00,1759185300000,4220.0,4220.0,4213.49,4213.89,555.8551
2025-09-29 22:40:00,1759185600000,4213.9,4216.56,4213.9,4216.56,332.9913
2025-09-29 22:45:00,1759185900000,4216.55,4223.12,4215.55,4222.62,970.687
2025-09-29 22:50:00,1759186200000,4222.62,4222.99,4215.87,4219.27,905.7495
2025-09-29 22:55:00,1759186500000,4219.27,4230.79,4219.26,4226.06,1002.73
2025-09-29 23:00:00,1759186800000,4226.07,4230.0,4221.54,4228.76,651.7599
2025-09-29 23:05:00,1759187100000,4228.76,4228.76,4220.92,4227.62,850.1096
2025-09-29 23:10:00,1759187400000,4227.63,4228.54,4219.1,4222.58,652.5365
2025-09-29 23:15:00,1759187700000,4222.57,4226.5,4220.0,4226.18,572.507
2025-09-29 23:20:00,1759188000000,4226.19,4227.37,4218.92,4220.94,1499.2674
2025-09-29 23:25:00,1759188300000,4220.95,4223.26,4220.94,4221.71,620.2428
2025-09-29 23:30:00,1759188600000,4221.71,4221.75,4219.68,4219.92,308.182
2025-09-29 23:35:00,1759188900000,4219.92,4220.5,4217.13,4217.13,370.0943
2025-09-29 23:40:00,1759189200000,4217.14,4217.14,4214.77,4215.19,636.4875
2025-09-29 23:45:00,1759189500000,4215.19,4218.0,4215.19,4217.18,536.0651
2025-09-29 23:50:00,1759189800000,4217.18,4218.34,4212.99,4213.65,786.832
2025-09-29 23:55:00,1759190100000,4213.65,4217.41,4213.38,4215.07,925.7367
2025-09-30 00:00:00,1759190400000,4215.07,4215.07,4207.57,4213.24,1788.7814
2025-09-30 00:05:00,1759190700000,4213.23,4219.99,4212.36,4219.12,1065.8775
2025-09-30 00:10:00,1759191000000,4219.12,4223.94,4212.18,4212.18,1548.3117
2025-09-30 00:15:00,1759191300000,4212.17,4212.17,4197.05,4197.61,2139.9152
2025-09-30 00:20:00,1759191600000,4197.6,4201.07,4194.78,4195.59,1112.1104
2025-09-30 00:25:00,1759191900000,4195.59,4200.42,4194.32,4199.24,915.6587
2025-09-30 00:30:00,1759192200000,4199.23,4211.59,4198.41,4211.58,1479.7917
2025-09-30 00:35:00,1759192500000,4211.59,4224.61,4211.36,4214.03,2617.5522
2025-09-30 00:40:00,1759192800000,4214.04,4220.0,4213.46,4219.15,696.7529
2025-09-30 00:45:00,1759193100000,4219.16,4223.79,4216.39,4223.78,1041.8044
2025-09-30 00:50:00,1759193400000,4223.78,4245.0,4199.32,4214.4,9012.381
2025-09-30 00:55:00,1759193700000,4214.41,4217.91,4203.81,4206.03,1451.6286
2025-09-30 01:00:00,1759194000000,4206.02,4208.4,4201.02,4207.94,1043.8311
2025-09-30 01:05:00,1759194300000,4207.95,4214.51,4201.89,4211.28,888.0499
2025-09-30 01:10:00,1759194600000,4211.28,4218.22,4209.65,4218.03,566.0624
2025-09-30 01:15:00,1759194900000,4218.0,4222.14,4205.14,4212.99,986.0609
2025-09-30 01:20:00,1759195200000,4213.0,4227.17,4211.82,4224.95,1047.8691
2025-09-30 01:25:00,1759195500000,4224.96,4227.18,4212.4,4212.59,1757.4381
2025-09-30 01:30:00,1759195800000,4212.59,4212.59,4201.6,4205.63,2179.6462
2025-09-30 01:35:00,1759196100000,4205.64,4212.48,4200.12,4211.93,749.0891
2025-09-30 01:40:00,1759196400000,4211.93,4212.6,4200.0,4201.54,847.4694
2025-09-30 01:45:00,1759196700000,4201.54,4202.8,4196.1,4202.8,1023.7444
2025-09-30 01:50:00,1759197000000,4202.65,4203.0,4190.67,4194.91,1125.1582
2025-09-30 01:55:00,1759197300000,4194.9,4204.28,4192.42,4203.24,840.0278
2025-09-30 02:00:00,1759197600000,4203.28,4207.84,4200.0,4207.83,542.4805
2025-09-30 02:05:00,1759197900000,4207.84,4208.6,4204.08,4207.09,398.2756
2025-09-30 02:10:00,1759198200000,4207.09,4207.09,4199.49,4200.95,642.3716
2025-09-30 02:15:00,1759198500000,4200.94,4208.16,4196.6,4198.68,557.9141
2025-09-30 02:20:00,1759198800000,4198.69,4206.0,4198.69,4201.06,1211.6679
2025-09-30 02:25:00,1759199100000,4201.06,4202.94,4197.43,4197.43,628.2045
2025-09-30 02:30:00,1759199400000,4197.44,4200.8,4197.05,4198.78,435.4076
2025-09-30 02:35:00,1759199700000,4198.78,4204.28,4197.98,4204.27,247.7386
2025-09-30 02:40:00,1759200000000,4204.27,4207.28,4202.12,4204.2,560.4949
2025-09-30 02:45:00,1759200300000,4204.21,4211.22,4200.08,4200.59,1341.4079
2025-09-30 02:50:00,1759200600000,4200.6,4205.73,4197.75,4200.41,695.8179
2025-09-30 02:55:00,1759200900000,4200.4,4200.82,4198.55,4198.73,286.415
2025-09-30 03:00:00,1759201200000,4198.72,4203.11,4195.71,4199.98,973.0106
2025-09-30 03:05:00,1759201500000,4199.99,4202.13,4196.72,4196.72,638.8737
2025-09-30 03:10:00,1759201800000,4196.72,4199.45,4188.03,4197.3,1632.5926
2025-09-30 03:15:00,1759202100000,4197.3,4204.08,4194.96,4202.91,609.9634
2025-09-30 03:20:00,1759202400000,4202.91,4202.91,4199.55,4199.93,337.8038
2025-09-30 03:25:00,1759202700000,4199.94,4202.52,4199.1,4202.2,448.1296
2025-09-30 03:30:00,1759203000000,4202.21,4202.56,4199.37,4199.37,336.4239
2025-09-30 03:35:00,1759203300000,4199.36,4200.96,4198.6,4199.09,240.8569
2025-09-30 03:40:00,1759203600000,4199.09,4207.19,4198.44,4207.12,839.2574
2025-09-30 03:45:00,1759203900000,4207.13,4207.69,4199.87,4203.93,653.0914
2025-09-30 03:50:00,1759204200000,4203.93,4203.94,4199.71,4199.85,637.1648
2025-09-30 03:55:00,1759204500000,4199.85,4199.85,4198.59,4198.68,349.8895
2025-09-30 04:00:00,1759204800000,4198.69,4199.76,4197.31,4197.99,376.4561
2025-09-30 04:05:00,1759205100000,4197.99,4198.0,4194.8,4197.34,341.9382
2025-09-30 04:10:00,1759205400000,4197.35,4199.34,4195.39,4195.39,390.3123
2025-09-30 04:15:00,1759205700000,4195.39,4198.39,4194.3,4196.35,1177.751
2025-09-30 04:20:00,1759206000000,4196.35,4200.62,4196.2,4199.55,499.719
2025-09-30 04:25:00,1759206300000,4199.56,4200.0,4196.58,4196.73,421.5091
2025-09-30 04:30:00,1759206600000,4196.74,4198.98,4194.94,4198.98,589.7493
2025-09-30 04:35:00,1759206900000,4198.97,4199.77,4195.17,4195.37,508.4813
2025-09-30 04:40:00,1759207200000,4195.37,4195.72,4192.96,4195.72,640.6794
2025-09-30 04:45:00,1759207500000,4195.71,4197.78,4192.82,4192.82,581.7877
2025-09-30 04:50:00,1759207800000,4192.82,4195.01,4189.19,4190.03,1774.6777
2025-09-30 04:55:00,1759208100000,4190.03,4191.78,4188.63,4188.63,715.3809
2025-09-30 05:00:00,1759208400000,4188.64,4191.58,4185.02,4188.68,1078.0254
2025-09-30 05:05:00,1759208700000,4188.68,4194.18,4188.26,4194.18,460.874
2025-09-30 05:10:00,1759209000000,4194.18,4194.71,4180.0,4185.92,2195.2198
2025-09-30 05:15:00,1759209300000,4185.91,4186.13,4178.0,4180.59,1593.2281
2025-09-30 05:20:00,1759209600000,4180.59,4183.71,4180.05,4182.42,809.3422
2025-09-30 05:25:00,1759209900000,4182.43,4182.96,4178.97,4180.33,724.8399
2025-09-30 05:30:00,1759210200000,4180.33,4181.58,4177.0,4178.51,869.4798
2025-09-30 05:35:00,1759210500000,4178.5,4178.93,4172.88,4176.49,1220.2066
2025-09-30 05:40:00,1759210800000,4176.49,4179.44,4175.97,4176.52,1152.9215
2025-09-30 05:45:00,1759211100000,4176.52,4179.15,4169.38,4179.15,2264.6871
2025-09-30 05:50:00,1759211400000,4179.15,4184.47,4179.13,4181.97,1393.3795
2025-09-30 05:55:00,1759211700000,4181.96,4188.6,4181.34,4184.15,1793.985
2025-09-30 06:00:00,1759212000000,4184.15,4187.93,4181.6,4181.6,1018.0586
2025-09-30 06:05:00,1759212300000,4181.61,4183.67,4179.67,4182.0,418.3328
2025-09-30 06:10:00,1759212600000,4182.01,4191.46,4182.0,4190.78,829.6954
2025-09-30 06:15:00,1759212900000,4190.78,4192.09,4185.67,4187.46,599.7635
2025-09-30 06:20:00,1759213200000,4187.49,4189.52,4185.02,4187.54,433.5615
2025-09-30 06:25:00,1759213500000,4187.53,4197.37,4187.53,4196.44,1265.8481
2025-09-30 06:30:00,1759213800000,4196.45,4196.45,4192.12,4194.55,530.1886
2025-09-30 06:35:00,1759214100000,4194.56,4200.86,4194.55,4197.24,1440.2882
2025-09-30 06:40:00,1759214400000,4197.25,4202.72,4196.78,4200.17,1333.7062
2025-09-30 06:45:00,1759214700000,4200.17,4200.72,4194.53,4194.64,1091.002
2025-09-30 06:50:00,1759215000000,4194.64,4197.04,4192.25,4193.39,2009.7414
2025-09-30 06:55:00,1759215300000,4193.39,4193.54,4188.55,4189.73,1417.2754
2025-09-30 07:00:00,1759215600000,4189.74,4202.11,4188.0,4201.36,2892.3482
2025-09-30 07:05:00,1759215900000,4201.35,4206.85,4196.62,4196.63,2030.1963
2025-09-30 07:10:00,1759216200000,4196.62,4200.39,4195.71,4195.93,847.6124
2025-09-30 07:15:00,1759216500000,4195.93,4196.34,4193.88,4193.88,883.8733
2025-09-30 07:20:00,1759216800000,4193.89,4193.89,4189.83,4191.53,878.4623
2025-09-30 07:25:00,1759217100000,4191.53,4194.8,4191.53,4192.79,1238.3916
2025-09-30 07:30:00,1759217400000,4192.79,4193.29,4182.57,4183.36,1866.0481
2025-09-30 07:35:00,1759217700000,4183.35,4185.02,4177.98,4177.98,2233.7352
2025-09-30 07:40:00,1759218000000,4177.98,4180.45,4173.84,4177.52,2728.6137
2025-09-30 07:45:00,1759218300000,4177.52,4183.29,4175.5,4178.45,2337.2866
2025-09-30 07:50:00,1759218600000,4178.46,4186.25,4178.36,4181.26,1853.0303
2025-09-30 07:55:00,1759218900000,4181.25,4186.02,4179.54,4182.13,1670.1183
2025-09-30 08:00:00,1759219200000,4182.12,4183.21,4175.0,4175.9,1757.1422
2025-09-30 08:05:00,1759219500000,4175.9,4178.46,4174.23,4176.99,1592.7486
2025-09-30 08:10:00,1759219800000,4176.99,4181.77,4175.14,4178.64,1883.8042
2025-09-30 08:15:00,1759220100000,4178.64,4180.11,4176.56,4176.87,586.7233
2025-09-30 08:20:00,1759220400000,4176.88,4177.38,4174.19,4174.19,670.3919
2025-09-30 08:25:00,1759220700000,4174.19,4178.23,4174.19,4177.71,827.3863
2025-09-30 08:30:00,1759221000000,4177.7,4178.54,4165.5,4172.73,3234.4333
2025-09-30 08:35:00,1759221300000,4172.74,4179.41,4167.65,4168.82,1532.0349
2025-09-30 08:40:00,1759221600000,4168.81,4172.74,4168.6,4170.87,931.5803
2025-09-30 08:45:00,1759221900000,4170.88,4174.56,4168.87,4172.51,692.4234
2025-09-30 08:50:00,1759222200000,4172.52,4175.24,4167.9,4167.91,1060.5563
2025-09-30 08:55:00,1759222500000,4167.92,4173.96,4166.7,4169.12,889.8351
2025-09-30 09:00:00,1759222800000,4169.12,4170.86,4163.12,4164.61,1458.0302
2025-09-30 09:05:00,1759223100000,4164.62,4168.97,4162.01,4164.57,1209.4924
2025-09-30 09:10:00,1759223400000,4164.57,4164.84,4154.74,4156.17,2047.4072
2025-09-30 09:15:00,1759223700000,4156.17,4164.88,4153.01,4164.12,2370.6135
2025-09-30 09:20:00,1759224000000,4164.12,4170.0,4164.12,4167.22,1061.6574
2025-09-30 09:25:00,1759224300000,4167.23,4170.15,4165.06,4170.15,597.867
2025-09-30 09:30:00,1759224600000,4170.15,4176.94,4167.17,4167.42,1542.3035
2025-09-30 09:35:00,1759224900000,4167.43,4167.94,4153.07,4157.47,1462.8181
2025-09-30 09:40:00,1759225200000,4157.46,4162.55,4155.2,4156.93,1116.2125
2025-09-30 09:45:00,1759225500000,4156.93,4156.93,4148.09,4150.13,2095.3852
2025-09-30 09:50:00,1759225800000,4150.13,4151.08,4142.68,4144.4,1879.6921
2025-09-30 09:55:00,1759226100000,4144.4,4146.82,4134.0,4140.78,3167.4869
2025-09-30 10:00:00,1759226400000,4140.78,4147.2,4135.0,4145.0,1907.4504
2025-09-30 10:05:00,1759226700000,4145.0,4150.0,4143.65,4148.03,1180.6925
2025-09-30 10:10:00,1759227000000,4148.02,4149.07,4139.71,4140.99,1074.0595
2025-09-30 10:15:00,1759227300000,4141.0,4147.5,4139.03,4146.82,1025.6378
2025-09-30 10:20:00,1759227600000,4146.81,4146.82,4138.33,4141.4,976.4176
2025-09-30 10:25:00,1759227900000,4141.4,4147.1,4139.01,4144.5,914.6736
2025-09-30 10:30:00,1759228200000,4144.5,4145.79,4140.15,4144.71,713.4123
2025-09-30 10:35:00,1759228500000,4144.72,4150.19,4143.84,4150.19,449.8066
2025-09-30 10:40:00,1759228800000,4150.19,4157.0,4149.52,4156.18,1179.5031
2025-09-30 10:45:00,1759229100000,4156.17,4161.2,4155.58,4160.93,1634.8248
2025-09-30 10:50:00,1759229400000,4160.93,4165.68,4157.62,4164.27,866.7386
2025-09-30 10:55:00,1759229700000,4164.28,4164.28,4157.8,4158.1,572.017
2025-09-30 11:00:00,1759230000000,4158.11,4162.01,4154.68,4156.29,617.7459
2025-09-30 11:05:00,1759230300000,4156.29,4157.59,4153.55,4153.55,496.1377
2025-09-30 11:10:00,1759230600000,4153.55,4154.7,4151.03,4154.69,606.4807
2025-09-30 11:15:00,1759230900000,4154.7,4155.39,4148.35,4149.62,925.1313
2025-09-30 11:20:00,1759231200000,4149.62,4159.69,4149.61,4154.65,928.6563
2025-09-30 11:25:00,1759231500000,4154.65,4162.39,4154.49,4161.3,619.1458
2025-09-30 11:30:00,1759231800000,4161.3,4167.29,4160.21,4160.68,623.5302
2025-09-30 11:35:00,1759232100000,4160.68,4165.5,4160.67,4162.9,438.1062
2025-09-30 11:40:00,1759232400000,4162.91,4169.54,4161.88,4166.77,1422.5818
2025-09-30 11:45:00,1759232700000,4166.77,4169.92,4163.77,4169.88,810.4997
2025-09-30 11:50:00,1759233000000,4169.88,4169.88,4163.64,4164.92,546.2616
2025-09-30 11:55:00,1759233300000,4164.92,4169.99,4164.9,4165.39,501.1946
2025-09-30 12:00:00,1759233600000,4165.38,4165.38,4160.14,4161.0,401.8423
2025-09-30 12:05:00,1759233900000,4161.04,4166.0,4158.84,4162.62,768.0155
2025-09-30 12:10:00,1759234200000,4162.63,4164.48,4158.45,4161.29,566.3741
2025-09-30 12:15:00,1759234500000,4161.29,4165.53,4160.64,4165.36,562.7987
2025-09-30 12:20:00,1759234800000,4165.36,4169.1,4164.82,4164.93,484.8014
2025-09-30 12:25:00,1759235100000,4164.93,4169.23,4164.93,4167.92,291.8237
2025-09-30 12:30:00,1759235400000,4167.91,4172.78,4166.78,4168.71,750.7563
2025-09-30 12:35:00,1759235700000,4168.71,4175.95,4165.46,4173.73,700.7651
2025-09-30 12:40:00,1759236000000,4173.73,4173.74,4168.6,4169.96,487.4254
2025-09-30 12:45:00,1759236300000,4169.95,4170.4,4164.0,4165.24,453.781
2025-09-30 12:50:00,1759236600000,4165.25,4166.29,4162.6,4163.0,520.9965
2025-09-30 12:55:00,1759236900000,4162.99,4163.06,4155.24,4158.42,1168.7437
